# ENERGY SUPPLY GROUP 28,
# Wind park in Luxemburg with 140 turbines.,
#,
# time [s], power [MW]
4973400,0
4974300,0
4975200,0
4976100,0
4977000,0
4977900,0
4978800,0
4979700,0
4980600,0
4981500,0
4982400,0
4983300,0
4984200,0
4985100,0
4986000,0
4986900,0
4987800,0
4988700,0
4989600,0
4990500,0
4991400,0
4992300,0
4993200,0
4994100,0
4995000,0
4995900,0
4996800,0
4997700,0
4998600,0
4999500,0
5000400,0
5001300,0
5002200,0
5003100,0
5004000,0
5004900,0
5005800,0
5006700,0
5007600,0
5008500,0
5009400,0
5010300,0
5011200,0
5012100,0
5013000,0
5013900,0
5014800,0
5015700,0
5016600,0
5017500,0
5018400,0
5019300,0
5020200,0
5021100,0
5022000,0
5022900,0
5023800,0
5024700,0
5025600,0
5026500,0
5027400,0
5028300,0
5029200,0
5030100,0
5031000,0
5031900,0
5032800,0
5033700,0
5034600,0
5035500,4.768612
5036400,13.12443
5037300,13.12443
5038200,13.12443
5039100,13.12443
5040000,13.12443
5040900,16.250318
5041800,19.554781
5042700,19.554781
5043600,23.042779
5044500,34.657589
5045400,43.409414
5046300,58.149286
5047200,74.942769
5048100,87.345458
5049000,100.760073
5049900,115.226295
5050800,130.783808
5051700,147.472296
5052600,156.253056
5053500,174.712412
5054400,184.400928
5055300,194.401951
5056200,194.401951
5057100,204.720439
5058000,204.720439
5058900,194.401951
5059800,184.400928
5060700,184.400928
5061600,174.712412
5062500,147.472296
5063400,122.86616
5064300,107.859253
5065200,87.345458
5066100,74.942769
5067000,63.51232
5067900,53.01443
5068800,43.409414
5069700,38.929333
5070600,38.929333
5071500,34.657589
5072400,34.657589
5073300,34.657589
5074200,34.657589
5075100,34.657589
5076000,34.657589
5076900,34.657589
5077800,34.657589
5078700,34.657589
5079600,38.929333
5080500,38.929333
5081400,38.929333
5082300,34.657589
5083200,34.657589
5084100,34.657589
5085000,30.589223
5085900,30.589223
5086800,26.719273
5087700,30.589223
5088600,34.657589
5089500,38.929333
5090400,43.409414
5091300,43.409414
5092200,48.102793
5093100,53.01443
5094000,58.149286
5094900,58.149286
5095800,58.149286
5096700,58.149286
5097600,58.149286
5098500,58.149286
5099400,63.51232
5100300,63.51232
5101200,69.108495
5102100,69.108495
5103000,69.108495
5103900,69.108495
5104800,69.108495
5105700,63.51232
5106600,58.149286
5107500,48.102793
5108400,43.409414
5109300,43.409414
5110200,38.929333
5111100,38.929333
5112000,34.657589
5112900,30.589223
5113800,30.589223
5114700,26.719273
5115600,23.042779
5116500,19.554781
5117400,16.250318
5118300,13.12443
5119200,10.172157
5120100,13.12443
5121000,16.250318
5121900,19.554781
5122800,23.042779
5123700,23.042779
5124600,26.719273
5125500,30.589223
5126400,34.657589
5127300,38.929333
5128200,43.409414
5129100,43.409414
5130000,48.102793
5130900,53.01443
5131800,58.149286
5132700,58.149286
5133600,63.51232
5134500,63.51232
5135400,63.51232
5136300,69.108495
5137200,69.108495
5138100,69.108495
5139000,69.108495
5139900,69.108495
5140800,69.108495
5141700,63.51232
5142600,58.149286
5143500,58.149286
5144400,53.01443
5145300,48.102793
5146200,43.409414
5147100,43.409414
5148000,38.929333
5148900,30.589223
5149800,26.719273
5150700,23.042779
5151600,16.250318
5152500,10.172157
5153400,4.768612
5154300,0
5155200,0
5156100,0
5157000,0
5157900,0
5158800,0
5159700,0
5160600,0
5161500,0
5162400,0
5163300,0
5164200,0
5165100,0
5166000,0
5166900,0
5167800,0
5168700,0
5169600,0
5170500,0
5171400,0
5172300,0
5173200,0
5174100,0
5175000,0
5175900,0
5176800,0
5177700,29
5178600,29
5179500,29
5180400,29
5181300,29
5182200,29
5183100,29
5184000,29
5184900,29
5185800,29
5186700,29
5187600,29
5188500,29
5189400,29
5190300,29
5191200,29
5192100,29
5193000,29
5193900,29
5194800,29
5195700,29
5196600,29
5197500,29
5198400,29
5199300,29
5200200,29
5201100,29
5202000,29
5202900,29
5203800,29
5204700,29
5205600,29
5206500,29
5207400,29
5208300,29
5209200,29
5210100,29
5211000,29
5211900,29
5212800,29
5213700,29
5214600,29
5215500,29
5216400,29
5217300,29
5218200,29
5219100,29
5220000,29
5220900,29
5221800,29
5222700,29
5223600,29
5224500,29
5225400,29
5226300,29
5227200,29
5228100,29
5229000,29
5229900,29
5230800,29
5231700,29
5232600,29
5233500,29
5234400,29
5235300,29
5236200,29
5237100,29
5238000,29
5238900,29
5239800,29
5240700,29
5241600,29
5242500,29
5243400,29
5244300,29
5245200,29
5246100,29
5247000,29
5247900,29
5248800,29
5249700,29
5250600,29
5251500,29
5252400,29
5253300,29
5254200,29
5255100,29
5256000,29
5256900,29
5257800,29
5258700,29
5259600,29
5260500,29
5261400,29
5262300,29
5263200,29
5264100,29
5265000,29
5265900,29
5266800,29
5267700,29
5268600,29
5269500,29
5270400,29
5271300,29
5272200,29
5273100,29
5274000,29
5274900,29
5275800,29
5276700,29
5277600,29
5278500,29
5279400,29
5280300,29
5281200,29
5282100,29
5283000,29
5283900,29
5284800,29
5285700,29
5286600,29
5287500,29
5288400,29
5289300,29
5290200,29
5291100,29
5292000,29
5292900,29
5293800,29
5294700,29
5295600,29
5296500,29
5297400,29
5298300,29
5299200,29
5300100,29
5301000,29
5301900,29
5302800,29
5303700,29
5304600,29
5305500,29
5306400,29
5307300,29
5308200,29
5309100,29
5310000,29
5310900,29
5311800,29
5312700,29
5313600,29
5314500,29
5315400,29
5316300,29
5317200,29
5318100,29
5319000,29
5319900,29
5320800,29
5321700,29
5322600,29
5323500,29
5324400,29
5325300,29
5326200,29
5327100,29
5328000,29
5328900,29
5329800,29
5330700,29
5331600,29
5332500,29
5333400,29
5334300,29
5335200,29
5336100,29
5337000,29
5337900,29
5338800,29
5339700,29
5340600,29
5341500,29
5342400,29
5343300,29
5344200,29
5345100,29
5346000,29
5346900,29
5347800,29
5348700,29
5349600,29
5350500,29
5351400,29
5352300,29
5353200,29
5354100,29
5355000,29
5355900,29
5356800,29
5357700,29
5358600,29
5359500,29
5360400,29
5361300,29
5362200,29
5363100,29
5364000,29
5364900,29
5365800,29
5366700,29
5367600,29
5368500,29
5369400,29
5370300,29
5371200,29
5372100,29
5373000,29
5373900,29
5374800,29
5375700,29
5376600,29
5377500,29
5378400,29
5379300,29
5380200,29
5381100,29
5382000,29
5382900,29
5383800,29
5384700,29
5385600,29
5386500,29
5387400,29
5388300,29
5389200,29
5390100,29
5391000,29
5391900,29
5392800,29
5393700,29
5394600,29
5395500,29
5396400,29
5397300,29
5398200,29
5399100,29
5400000,29
5400900,29
5401800,29
5402700,29
5403600,29
5404500,29
5405400,29
5406300,29
5407200,29
5408100,29
5409000,29
5409900,29
5410800,29
5411700,29
5412600,29
5413500,29
5414400,29
5415300,29
5416200,29
5417100,29
5418000,29
5418900,29
5419800,29
5420700,29
5421600,29
5422500,29
5423400,29
5424300,29
5425200,29
5426100,29
5427000,29
5427900,29
5428800,29
5429700,29
5430600,29
5431500,29
5432400,29
5433300,29
5434200,29
5435100,29
5436000,29
5436900,29
5437800,29
5438700,29
5439600,29
5440500,29
5441400,29
5442300,29
5443200,29
5444100,29
5445000,29
5445900,29
5446800,29
5447700,29
5448600,29
5449500,29
5450400,29
5451300,29
5452200,29
5453100,29
5454000,29
5454900,29
5455800,29
5456700,29
5457600,29
5458500,29
5459400,29
5460300,29
5461200,29
5462100,29
5463000,29
5463900,29
5464800,29
5465700,29
5466600,29
5467500,29
5468400,29
5469300,29
5470200,29
5471100,29
5472000,29
5472900,29
5473800,29
5474700,29
5475600,29
5476500,29
5477400,29
5478300,29
5479200,29
5480100,29
5481000,29
5481900,29
5482800,29
5483700,29
5484600,29
5485500,29
5486400,29
5487300,29
5488200,29
5489100,29
5490000,29
5490900,29
5491800,29
5492700,29
5493600,29
5494500,29
5495400,29
5496300,29
5497200,29
5498100,29
5499000,29
5499900,29
5500800,29
5501700,29
5502600,29
5503500,29
5504400,29
5505300,29
5506200,29
5507100,29
5508000,29
5508900,29
5509800,29
5510700,29
5511600,29
5512500,29
5513400,29
5514300,29
5515200,29
5516100,29
5517000,29
5517900,29
5518800,29
5519700,29
5520600,29
5521500,29
5522400,29
5523300,29
5524200,29
5525100,29
5526000,29
5526900,29
5527800,29
5528700,29
5529600,29
5530500,29
5531400,29
5532300,29
5533200,29
5534100,29
5535000,29
5535900,29
5536800,29
5537700,29
5538600,29
5539500,29
5540400,29
5541300,29
5542200,29
5543100,29
5544000,29
5544900,29
5545800,29
5546700,29
5547600,29
5548500,29
5549400,29
5550300,29
5551200,29
5552100,29
5553000,29
5553900,29
5554800,29
5555700,29
5556600,29
5557500,29
5558400,29
5559300,29
5560200,29
5561100,29
5562000,29
5562900,29
5563800,29
5564700,29
5565600,29
5566500,29
5567400,29
5568300,29
5569200,29
5570100,29
5571000,29
5571900,29
5572800,29
5573700,29
5574600,29
5575500,29
5576400,29
5577300,29
5578200,29
5579100,29
5580000,29
5580900,29
5581800,29
5582700,29
5583600,29
5584500,29
5585400,29
5586300,29
5587200,29
5588100,29
5589000,29
5589900,29
5590800,29
5591700,29
5592600,29
5593500,29
5594400,29
5595300,29
5596200,29
5597100,29
5598000,29
5598900,29
5599800,29
5600700,29
5601600,29
5602500,29
5603400,29
5604300,29
5605200,29
5606100,29
5607000,29
5607900,29
5608800,29
5609700,29
5610600,29
5611500,29
5612400,29
5613300,29
5614200,29
5615100,29
5616000,29
5616900,29
5617800,29
5618700,29
5619600,29
5620500,29
5621400,29
5622300,29
5623200,29
5624100,29
5625000,29
5625900,29
5626800,29
5627700,29
5628600,29
5629500,29
5630400,29
5631300,29
5632200,29
5633100,29
5634000,29
5634900,29
5635800,29
5636700,29
5637600,29
5638500,29
5639400,29
5640300,29
5641200,29
5642100,29
5643000,29
5643900,29
5644800,29
5645700,29
5646600,29
5647500,29
5648400,29
5649300,29
5650200,29
5651100,29
5652000,29
5652900,29
5653800,29
5654700,29
5655600,29
5656500,29
5657400,29
5658300,29
5659200,29
5660100,29
5661000,29
5661900,29
5662800,29
5663700,29
5664600,29
5665500,29
5666400,29
5667300,29
5668200,29
5669100,29
5670000,29
5670900,29
5671800,29
5672700,29
5673600,29
5674500,29
5675400,29
5676300,29
5677200,29
5678100,29
5679000,29
5679900,29
5680800,29
5681700,29
5682600,29
5683500,29
5684400,29
5685300,29
5686200,29
5687100,29
5688000,29
5688900,29
5689800,29
5690700,29
5691600,29
5692500,29
5693400,29
5694300,29
5695200,29
5696100,29
5697000,29
5697900,29
5698800,29
5699700,29
5700600,29
5701500,29
5702400,29
5703300,29
5704200,29
5705100,29
5706000,29
5706900,29
5707800,29
5708700,29
5709600,29
5710500,29
5711400,29
5712300,29
5713200,29
5714100,29
5715000,29
5715900,29
5716800,29
5717700,29
5718600,29
5719500,29
5720400,29
5721300,29
5722200,29
5723100,29
5724000,29
5724900,29
5725800,29
5726700,29
5727600,29
5728500,29
5729400,29
5730300,29
5731200,29
5732100,29
5733000,29
5733900,29
5734800,29
5735700,29
5736600,29
5737500,29
5738400,29
5739300,29
5740200,29
5741100,29
5742000,29
5742900,29
5743800,29
5744700,29
5745600,29
5746500,29
5747400,29
5748300,29
5749200,29
5750100,29
5751000,29
5751900,29
5752800,29
5753700,29
5754600,29
5755500,29
5756400,29
5757300,29
5758200,29
5759100,29
5760000,29
5760900,29
5761800,29
5762700,29
5763600,29
5764500,29
5765400,29
5766300,29
5767200,29
5768100,29
5769000,29
5769900,29
5770800,29
5771700,29
5772600,29
5773500,29
5774400,29
5775300,29
5776200,29
5777100,29
5778000,29
5778900,29
5779800,29
5780700,29
5781600,29
5782500,29
5783400,29
5784300,29
5785200,29
5786100,29
5787000,29
5787900,29
5788800,29
5789700,29
5790600,29
5791500,29
5792400,29
5793300,29
5794200,29
5795100,29
5796000,29
5796900,29
5797800,29
5798700,29
5799600,29
5800500,29
5801400,29
5802300,29
5803200,29
5804100,29
5805000,29
5805900,29
5806800,29
5807700,29
5808600,29
5809500,29
5810400,29
5811300,29
5812200,29
5813100,29
5814000,29
5814900,29
5815800,29
5816700,29
5817600,29
5818500,29
5819400,29
5820300,29
5821200,29
5822100,29
5823000,29
5823900,29
5824800,29
5825700,29
5826600,29
5827500,29
5828400,29
5829300,29
5830200,29
5831100,29
5832000,29
5832900,29
5833800,29
5834700,29
5835600,29
5836500,29
5837400,29
5838300,29
5839200,29
5840100,29
5841000,29
5841900,29
5842800,29
5843700,29
5844600,29
5845500,29
5846400,29
5847300,29
5848200,29
5849100,29
5850000,29
5850900,29
5851800,29
5852700,29
5853600,29
5854500,29
5855400,29
5856300,29
5857200,29
5858100,29
5859000,29
5859900,29
5860800,29
5861700,29
5862600,29
5863500,29
5864400,29
5865300,29
5866200,29
5867100,29
5868000,29
5868900,29
5869800,29
5870700,29
5871600,29
5872500,29
5873400,29
5874300,29
5875200,29
5876100,29
5877000,29
5877900,29
5878800,29
5879700,29
5880600,29
5881500,29
5882400,29
5883300,29
5884200,29
5885100,29
5886000,29
5886900,29
5887800,29
5888700,29
5889600,29
5890500,29
5891400,29
5892300,29
5893200,29
5894100,29
5895000,29
5895900,29
5896800,29
5897700,29
5898600,29
5899500,29
5900400,29
5901300,29
5902200,29
5903100,29
5904000,29
5904900,29
5905800,29
5906700,29
5907600,29
5908500,29
5909400,29
5910300,29
5911200,29
5912100,29
5913000,29
5913900,29
5914800,29
5915700,29
5916600,29
5917500,29
5918400,29
5919300,29
5920200,29
5921100,29
5922000,29
5922900,29
5923800,29
5924700,29
5925600,29
5926500,29
5927400,29
5928300,29
5929200,29
5930100,29
5931000,29
5931900,29
5932800,29
5933700,29
5934600,29
5935500,29
5936400,29
5937300,29
5938200,29
5939100,29
5940000,29
5940900,29
5941800,29
5942700,29
5943600,29
5944500,29
5945400,29
5946300,29
5947200,29
5948100,29
5949000,29
5949900,29
5950800,29
5951700,29
5952600,29
5953500,29
5954400,29
5955300,29
5956200,29
5957100,29
5958000,29
5958900,29
5959800,29
5960700,29
5961600,29
5962500,29
5963400,29
5964300,29
5965200,29
5966100,29
5967000,29
5967900,29
5968800,29
5969700,29
5970600,29
5971500,29
5972400,29
5973300,29
5974200,29
5975100,29
5976000,29
5976900,29
5977800,29
5978700,29
5979600,29
5980500,29
5981400,29
5982300,29
5983200,29
5984100,29
5985000,29
5985900,29
5986800,29
5987700,29
5988600,29
5989500,29
5990400,29
5991300,29
5992200,29
5993100,29
5994000,29
5994900,29
5995800,29
5996700,29
5997600,29
5998500,29
5999400,29
6000300,29
6001200,29
6002100,29
6003000,29
6003900,29
6004800,29
6005700,29
6006600,29
6007500,29
6008400,29
6009300,29
6010200,29
6011100,29
6012000,29
6012900,29
6013800,29
6014700,29
6015600,29
6016500,29
6017400,29
6018300,29
6019200,29
6020100,29
6021000,29
6021900,29
6022800,29
6023700,29
6024600,29
6025500,29
6026400,29
6027300,29
6028200,29
6029100,29
6030000,29
6030900,29
6031800,29
6032700,29
6033600,29
6034500,29
6035400,29
6036300,29
6037200,29
6038100,29
6039000,29
6039900,29
6040800,29
6041700,29
6042600,29
6043500,29
6044400,29
6045300,29
6046200,29
6047100,29
6048000,29
6048900,29
6049800,29
6050700,29
6051600,29
6052500,29
6053400,29
6054300,29
6055200,29
6056100,29
6057000,29
6057900,29
6058800,29
6059700,29
6060600,29
6061500,29
6062400,29
6063300,29
6064200,29
6065100,29
6066000,29
6066900,29
6067800,29
6068700,29
6069600,29
6070500,29
6071400,29
6072300,29
6073200,29
6074100,29
6075000,29
6075900,29
6076800,29
6077700,29
6078600,29
6079500,29
6080400,29
6081300,29
6082200,29
6083100,29
6084000,29
6084900,29
6085800,29
6086700,29
6087600,29
6088500,29
6089400,29
6090300,29
6091200,29
6092100,29
6093000,29
6093900,29
6094800,29
6095700,29
6096600,29
6097500,29
6098400,29
6099300,29
6100200,29
6101100,29
6102000,29
6102900,29
6103800,29
6104700,29
6105600,29
6106500,29
6107400,29
6108300,29
6109200,29
6110100,29
6111000,29
6111900,29
6112800,29
6113700,29
6114600,29
6115500,29
6116400,29
6117300,29
6118200,29
6119100,29
6120000,29
6120900,29
6121800,29
6122700,29
6123600,29
6124500,29
6125400,29
6126300,29
6127200,29
6128100,29
6129000,29
6129900,29
6130800,29
6131700,29
6132600,29
6133500,29
6134400,29
6135300,29
6136200,29
6137100,29
6138000,29
6138900,29
6139800,29
6140700,29
6141600,29
6142500,29
6143400,29
6144300,29
6145200,29
6146100,29
6147000,29
6147900,29
6148800,29
6149700,29
6150600,29
6151500,29
6152400,29
6153300,29
6154200,29
6155100,29
6156000,29
6156900,29
6157800,29
6158700,29
6159600,29
6160500,29
6161400,29
6162300,29
6163200,29
6164100,29
6165000,29
6165900,29
6166800,29
6167700,29
6168600,29
6169500,29
6170400,29
6171300,29
6172200,29
6173100,29
6174000,29
6174900,29
6175800,29
6176700,29
6177600,29
6178500,29
6179400,29
6180300,29
6181200,29
6182100,29
6183000,29
6183900,29
6184800,29
6185700,29
6186600,29
6187500,29
6188400,29
6189300,29
6190200,29
6191100,29
6192000,29
6192900,29
6193800,29
6194700,29
6195600,29
6196500,29
6197400,29
6198300,29
6199200,29
6200100,29
6201000,29
6201900,29
6202800,29
6203700,29
6204600,29
6205500,29
6206400,29
6207300,29
6208200,29
6209100,29
6210000,29
6210900,29
6211800,29
6212700,29
6213600,29
6214500,29
6215400,29
6216300,29
6217200,29
6218100,29
6219000,29
6219900,29
6220800,29
6221700,29
6222600,29
6223500,29
6224400,29
6225300,29
6226200,29
6227100,29
6228000,29
6228900,29
6229800,29
6230700,29
6231600,29
6232500,29
6233400,29
6234300,29
6235200,29
6236100,29
6237000,29
6237900,29
6238800,29
6239700,29
6240600,29
6241500,29
6242400,29
6243300,29
6244200,29
6245100,29
6246000,29
6246900,29
6247800,29
6248700,29
